,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
13,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0D5130341/2013-toyota-4runner/,JTEBU5JR0D5130341,Excellent Price,18995,2013 Toyota 4Runner,SR5 V6 4WD,"Auburn, NY",94759,Blizzard Pearl Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-04-14 08:16:00.431782
14,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5108050/2012-toyota-4runner/,JTEBU5JR2C5108050,Great Price,18000,2012 Toyota 4Runner,SR5 V6 4WD,"Seekonk, MA",91294,Classic Silver Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-14 08:16:00.431782
15,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4D5119360/2013-toyota-4runner/,JTEBU5JR4D5119360,Great Price,19419,2013 Toyota 4Runner,SR5 V6 4WD,"Springfield, IL",93509,White,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-14 08:16:00.431782
16,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5064969/2011-toyota-4runner/,JTEBU5JR4B5064969,Excellent Price,19995,2011 Toyota 4Runner,Trail V6 4WD,"Omaha, NE",97093,Silver,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-14 08:16:00.431782
17,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6B5058512/2011-toyota-4runner/,JTEBU5JR6B5058512,Great Price,19790,2011 Toyota 4Runner,SR5 V6 4WD,"Fishers, IN",72712,Black,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-14 08:16:00.431782
18,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JRXB5061574/2011-toyota-4runner/,JTEBU5JRXB5061574,Great Price,18994,2011 Toyota 4Runner,SR5 V6 4WD,"Williamsburg, VA",90440,Salsa Red Pearl,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-14 08:16:00.431782
19,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0A5015377/2010-toyota-4runner/,JTEBU5JR0A5015377,Great Price,18499,2010 Toyota 4Runner,Limited V6 4WD,"Chantilly, VA",89128,Magnetic Gray Metallic,Solid Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-14 08:16:00.431782
20,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7D5129218/2013-toyota-4runner/,JTEBU5JR7D5129218,Excellent Price,18900,2013 Toyota 4Runner,SR5 V6 4WD,"Apalachin, NY",99000,Black,Black/Graphite,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-14 08:16:00.431782
21,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2B5074903/2011-toyota-4runner/,JTEBU5JR2B5074903,Great Price,19977,2011 Toyota 4Runner,Limited V6 4WD,"Covington, KY",94144,Classic Silver Metallic,Solid Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-14 08:16:00.431782
22,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1C5109657/2012-toyota-4runner/,JTEBU5JR1C5109657,Great Price,19587,2012 Toyota 4Runner,SR5 V6 4WD,"Pompton Plains, NJ",97630,White,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-14 08:16:00.431782
23,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6A5017828/2010-toyota-4runner/,JTEBU5JR6A5017828,Great Price,17999,2010 Toyota 4Runner,SR5 V6 4WD,"Roswell, GA",93501,White,Tan,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-04-14 08:16:00.431782
24,2014 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1E5186516/2014-toyota-4runner/,JTEBU5JR1E5186516,Excellent Price,19577,2014 Toyota 4Runner,SR5 V6 4WD,"Lodi, NJ",94196,Barcelona Red Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-04-14 08:16:00.431782
25,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR5D5120131/2013-toyota-4runner/,JTEBU5JR5D5120131,Great Price,19849,2013 Toyota 4Runner,Limited V6 4WD,"Miami Gardens, FL",96922,Blizzard Pearl Metallic,Solid Black,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,4,2020-04-14 08:16:00.431782
