,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
10,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2B5060788/2011-toyota-4runner/,JTEBU5JR2B5060788,Excellent Price,19644,2011 Toyota 4Runner,Limited V6 4WD,"Bentonville, AR",91868,Classic Silver Metallic,Solid Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
11,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5071033/2011-toyota-4runner/,JTEBU5JR4B5071033,Excellent Price,18000,2011 Toyota 4Runner,SR5 V6 4WD,"Vienna, VA",94358,Magnetic Gray Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
12,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2C5108050/2012-toyota-4runner/,JTEBU5JR2C5108050,Excellent Price,18250,2012 Toyota 4Runner,SR5 V6 4WD,"Seekonk, MA",91294,Classic Silver Metallic,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
13,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6A5015965/2010-toyota-4runner/,JTEBU5JR6A5015965,Excellent Price,18549,2010 Toyota 4Runner,Trail V6 4WD,"Charleston, SC",90492,Salsa Red Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-03-31 09:50:21.519723
14,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0D5130341/2013-toyota-4runner/,JTEBU5JR0D5130341,Excellent Price,18995,2013 Toyota 4Runner,SR5 V6 4WD,"Auburn, NY",94759,Blizzard Pearl Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,3,2020-03-31 09:50:21.519723
15,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6A5002035/2010-toyota-4runner/,JTEBU5JR6A5002035,Great Price,17998,2010 Toyota 4Runner,SR5 V6 4WD,"Marietta, GA",98207,Blizzard Pearl,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
16,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6B5062169/2011-toyota-4runner/,JTEBU5JR6B5062169,Excellent Price,19144,2011 Toyota 4Runner,Trail V6 4WD,"Easton, PA",76939,Shoreline Blue Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,0,2020-03-31 09:50:21.519723
17,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3A5004972/2010-toyota-4runner/,JTEBU5JR3A5004972,Excellent Price,19490,2010 Toyota 4Runner,Limited V6 4WD,"North Little Rock, AR",92155,Black,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
18,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7B5041458/2011-toyota-4runner/,JTEBU5JR7B5041458,Great Price,19999,2011 Toyota 4Runner,Limited V6 4WD,"Snellville, GA",86206,Off White,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,1,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
19,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0A5015377/2010-toyota-4runner/,JTEBU5JR0A5015377,Excellent Price,18799,2010 Toyota 4Runner,Limited V6 4WD,"Chantilly, VA",89128,Magnetic Gray Metallic,Solid Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
20,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR4B5064969/2011-toyota-4runner/,JTEBU5JR4B5064969,Excellent Price,19995,2011 Toyota 4Runner,Trail V6 4WD,"Omaha, NE",97093,Silver,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
21,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6B5058512/2011-toyota-4runner/,JTEBU5JR6B5058512,Great Price,19790,2011 Toyota 4Runner,SR5 V6 4WD,"Fishers, IN",72712,Black,Sand Beige,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
22,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR7D5129218/2013-toyota-4runner/,JTEBU5JR7D5129218,Excellent Price,18900,2013 Toyota 4Runner,SR5 V6 4WD,"Apalachin, NY",99000,Black,Black/Graphite,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
23,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR0C5097291/2012-toyota-4runner/,JTEBU5JR0C5097291,Great Price,19888,2012 Toyota 4Runner,SR5 V6 4WD,"Riverhead, NY",89446,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
24,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR8B5071617/2011-toyota-4runner/,JTEBU5JR8B5071617,Great Price,18900,2011 Toyota 4Runner,SR5 V6 4WD,"Westminster, MD",91858,Magnetic Gray Metallic,Black/Graphite Sport Fabric,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
25,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR3A5008844/2010-toyota-4runner/,JTEBU5JR3A5008844,Great Price,18358,2010 Toyota 4Runner,SR5 V6 4WD,"Strasburg, PA",96270,Blizzard Pearl,Black/Graphite,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-03-31 09:50:21.519723
26,2011 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR2B5074903/2011-toyota-4runner/,JTEBU5JR2B5074903,Great Price,19977,2011 Toyota 4Runner,Limited V6 4WD,"Covington, KY",94100,Classic Silver Metallic,Unknown,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-03-31 09:50:21.519723
27,2012 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR5C5081894/2012-toyota-4runner/,JTEBU5JR5C5081894,Excellent Price,19990,2012 Toyota 4Runner,SR5 V6 4WD,"Gilbert, AZ",92151,Classic Silver Metallic,Black,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
28,2010 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR6A5017828/2010-toyota-4runner/,JTEBU5JR6A5017828,Great Price,17999,2010 Toyota 4Runner,SR5 V6 4WD,"Roswell, GA",93501,White,Tan,MPG17 cty / 22 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,2,2020-03-31 09:50:21.519723
29,2014 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR1E5186516/2014-toyota-4runner/,JTEBU5JR1E5186516,Excellent Price,18997,2014 Toyota 4Runner,SR5 V6 4WD,"Lodi, NJ",94196,Barcelona Red Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,0,Personal or Rental Use,Clean,1,2020-03-31 09:50:21.519723
30,2013 Toyota 4Runner,https://penfed.truecar.com/used-cars-for-sale/listing/JTEBU5JR8D5122049/2013-toyota-4runner/,JTEBU5JR8D5122049,Great Price,19874,2013 Toyota 4Runner,SR5 V6 4WD,"Spanish Fork, UT",96578,Classic Silver Metallic,Unknown,MPG17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,2,Fleet or Mixed Use,Clean,3,2020-03-31 09:50:21.519723
